../olympus/pic.0155.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0633.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0974.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0960.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0948.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0790.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0784.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0009.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0753.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0035.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0021.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0747.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0592.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0586.jpg,0.0809,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1524,0.3976,0.5167,0.1000
../olympus/pic.0579.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.1101.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0237.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0551.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0545.jpg,0.6216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1441,0.4134,0.9510,0.1000
../olympus/pic.0223.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0544.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0222.jpg,0.1841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1843,0.5631,0.7681,0.2000
../olympus/pic.0236.jpg,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1505,0.4735,0.9000,0.1000
../olympus/pic.0550.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0578.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.1100.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0587.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0593.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0020.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0746.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0752.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0034.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0008.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0785.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0791.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0949.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0961.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0975.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0154.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0632.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0626.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0140.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0168.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0197.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0829.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0183.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0815.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0801.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0430.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0356.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.1048.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0342.jpg,0.0948,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1270,0.7521,0.6402,0.1000
../olympus/pic.0424.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.1074.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.1060.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0418.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0395.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0381.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0397.jpg,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1279,0.4596,0.6101,0.3000
../olympus/pic.1089.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0383.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.1076.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0368.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.1062.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0354.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0432.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0426.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0340.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0817.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0803.jpg,0.1919,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1312,0.4289,0.7625,0.1000
../olympus/pic.0195.jpg,0.1640,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1458,0.3938,0.5591,0.1000
../olympus/pic.0181.jpg,0.1541,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1774,0.4216,0.8124,0.1000
../olympus/pic.0618.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0630.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0156.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0142.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0624.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0963.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0977.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0787.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0793.jpg,0.1813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1419,0.5523,0.6295,0.1000
../olympus/pic.0778.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0744.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0022.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0036.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0750.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0988.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0585.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0591.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.1102.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0208.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0220.jpg,0.0855,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1511,0.5457,0.9428,0.1000
../olympus/pic.0546.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0552.jpg,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1470,0.8829,0.7941,0.7000
../olympus/pic.0234.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0553.jpg,0.0948,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1391,0.5798,0.5420,0.1000
../olympus/pic.0235.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0221.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0547.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0209.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.1103.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0590.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0584.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0037.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0989.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0751.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0745.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0023.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0779.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0792.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0786.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0976.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0962.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0143.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0625.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0631.jpg,0.0989,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1453,0.7578,0.7102,0.1000
../olympus/pic.0157.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0619.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0180.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0194.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0802.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0816.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0427.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0341.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0355.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0433.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.1063.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0369.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.1077.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0382.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.1088.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0396.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0392.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0386.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.1098.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0437.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0351.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0345.jpg,0.2670,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1301,0.6811,0.8523,0.1000
../olympus/pic.0423.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.1073.jpg,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1409,0.5071,0.6630,0.3000
../olympus/pic.1067.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0379.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0190.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0184.jpg,0.4407,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1890,0.5752,0.8554,0.2000
../olympus/pic.0812.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0806.jpg,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1849,0.4918,0.7109,0.5000
../olympus/pic.0153.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0635.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0621.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0147.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0609.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0782.jpg,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1759,0.6309,0.8343,0.3000
../olympus/pic.0796.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0966.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0972.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0027.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
../olympus/pic.0741.jpg,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.5000,0.5000,0.5000,0.0100
